Tabulation function:
x		f(x)		Comment
-0.12000	-0.06305
-0.11800	-0.06196
-0.11600	-0.06087
-0.11400	-0.05978
-0.11200	-0.05869
-0.11000	-0.05760
-0.10800	-0.05651
-0.10600	-0.05543
-0.10400	-0.05434
-0.10200	-0.05326
-0.10000	-0.05218
-0.09800	-0.05110
-0.09600	-0.05002
-0.09400	-0.04894
-0.09200	-0.04787
-0.09000	-0.04679
-0.08800	-0.04572
-0.08600	-0.04464
-0.08400	-0.04357
-0.08200	-0.04250
-0.08000	-0.04143
-0.07800	-0.04037
-0.07600	-0.03930
-0.07400	-0.03824
-0.07200	-0.03718
-0.07000	-0.03611
-0.06800	-0.03505
-0.06600	-0.03400
-0.06400	-0.03294
-0.06200	-0.03188
-0.06000	-0.03083
-0.05800	-0.02978
-0.05600	-0.02873
-0.05400	-0.02768
-0.05200	-0.02663
-0.05000	-0.02558
-0.04800	-0.02454
-0.04600	-0.02350
-0.04400	-0.02246
-0.04200	-0.02142
-0.04000	-0.02038
-0.03800	-0.01934
-0.03600	-0.01831
-0.03400	-0.01728
-0.03200	-0.01625
-0.03000	-0.01522
-0.02800	-0.01419
-0.02600	-0.01316
-0.02400	-0.01214
-0.02200	-0.01112
-0.02000	-0.01010
-0.01800	-0.00908
-0.01600	-0.00806
-0.01400	-0.00705
-0.01200	-0.00604
-0.01000	-0.00502
-0.00800	-0.00402
-0.00600	-0.00301
-0.00400	-0.00200
-0.00200	-0.00100
0.00000	-0.00000
0.00200	0.00100
0.00400	0.00200
0.00600	0.00299
0.00800	0.00398
0.01000	0.00497
0.01200	0.00596
0.01400	0.00695
0.01600	0.00793
0.01800	0.00892
0.02000	0.00990
0.02200	0.01088
0.02400	0.01185
0.02600	0.01283
0.02800	0.01380
0.03000	0.01477
0.03200	0.01573
0.03400	0.01670
0.03600	0.01766
0.03800	0.01862
0.04000	0.01958
0.04200	0.02053
0.04400	0.02149
0.04600	0.02244
0.04800	0.02339
0.05000	0.02433
0.05200	0.02528
0.05400	0.02622
0.05600	0.02716
0.05800	0.02809
0.06000	0.02903
0.06200	0.02996
0.06400	0.03089
0.06600	0.03181
0.06800	0.03274
0.07000	0.03366
0.07200	0.03458
0.07400	0.03549
0.07600	0.03641
0.07800	0.03732
0.08000	0.03822
0.08200	0.03913
0.08400	0.04003
0.08600	0.04093
0.08800	0.04183
0.09000	0.04272
0.09200	0.04362
0.09400	0.04451
0.09600	0.04539
0.09800	0.04627
0.10000	0.04716
0.10200	0.04803
0.10400	0.04891
0.10600	0.04978
0.10800	0.05065
0.11000	0.05151
0.11200	0.05238
0.11400	0.05324
0.11600	0.05410
0.11800	0.05495
0.12000	0.05580
0.12200	0.05665
0.12400	0.05749
0.12600	0.05834
0.12800	0.05918
0.13000	0.06001
0.13200	0.06084
0.13400	0.06167
0.13600	0.06250
0.13800	0.06332
0.14000	0.06414
0.14200	0.06496
0.14400	0.06577
0.14600	0.06659
0.14800	0.06739
0.15000	0.06820
0.15200	0.06900
0.15400	0.06979
0.15600	0.07059
0.15800	0.07138
0.16000	0.07217
0.16200	0.07295
0.16400	0.07373
0.16600	0.07451
0.16800	0.07528
0.17000	0.07605
0.17200	0.07682
0.17400	0.07758
0.17600	0.07834
0.17800	0.07910
0.18000	0.07985
0.18200	0.08060
0.18400	0.08134
0.18600	0.08209
0.18800	0.08282
0.19000	0.08356
0.19200	0.08429
0.19400	0.08502
0.19600	0.08574
0.19800	0.08646
0.20000	0.08718
0.20200	0.08789
0.20400	0.08860
0.20600	0.08930
0.20800	0.09000
0.21000	0.09070
0.21200	0.09139
0.21400	0.09208
0.21600	0.09277
0.21800	0.09345
0.22000	0.09413
0.22200	0.09480
0.22400	0.09547
0.22600	0.09614
0.22800	0.09680
0.23000	0.09746
0.23200	0.09811
0.23400	0.09876
0.23600	0.09941
0.23800	0.10005
0.24000	0.10069
0.24200	0.10132
0.24400	0.10195
0.24600	0.10258
0.24800	0.10320
0.25000	0.10382
0.25200	0.10443
0.25400	0.10504
0.25600	0.10565
0.25800	0.10625
0.26000	0.10684
0.26200	0.10744
0.26400	0.10802
0.26600	0.10861
0.26800	0.10919
0.27000	0.10976
0.27200	0.11033
0.27400	0.11090
0.27600	0.11146
0.27800	0.11202
0.28000	0.11257
0.28200	0.11312
0.28400	0.11367
0.28600	0.11421
0.28800	0.11474
0.29000	0.11527
0.29200	0.11580
0.29400	0.11632
0.29600	0.11684
0.29800	0.11735
0.30000	0.11786
0.30200	0.11837
0.30400	0.11886
0.30600	0.11936
0.30800	0.11985
0.31000	0.12034
0.31200	0.12082
0.31400	0.12129
0.31600	0.12176
0.31800	0.12223
0.32000	0.12269
0.32200	0.12315
0.32400	0.12361
0.32600	0.12405
0.32800	0.12450
0.33000	0.12494
0.33200	0.12537
0.33400	0.12580
0.33600	0.12622
0.33800	0.12664
0.34000	0.12706
0.34200	0.12747
0.34400	0.12787
0.34600	0.12828
0.34800	0.12867
0.35000	0.12906
0.35200	0.12945
0.35400	0.12983
0.35600	0.13020
0.35800	0.13058
0.36000	0.13094
0.36200	0.13130
0.36400	0.13166
0.36600	0.13201
0.36800	0.13236
0.37000	0.13270
0.37200	0.13304
0.37400	0.13337
0.37600	0.13369
0.37800	0.13402
0.38000	0.13433
0.38200	0.13464
0.38400	0.13495
0.38600	0.13525
0.38800	0.13555
0.39000	0.13584
0.39200	0.13612
0.39400	0.13641
0.39600	0.13668
0.39800	0.13695
0.40000	0.13722
0.40200	0.13748
0.40400	0.13773
0.40600	0.13798
0.40800	0.13823
0.41000	0.13847
0.41200	0.13870
0.41400	0.13893
0.41600	0.13916
0.41800	0.13938
0.42000	0.13959
0.42200	0.13980
0.42400	0.14001
0.42600	0.14020
0.42800	0.14040
0.43000	0.14058
0.43200	0.14077
0.43400	0.14095
0.43600	0.14112
0.43800	0.14128
0.44000	0.14145
0.44200	0.14160
0.44400	0.14175
0.44600	0.14190
0.44800	0.14204
0.45000	0.14218
0.45200	0.14231
0.45400	0.14243
0.45600	0.14255
0.45800	0.14267
0.46000	0.14278
0.46200	0.14288
0.46400	0.14298
0.46600	0.14307
0.46800	0.14316
0.47000	0.14324
0.47200	0.14332
0.47400	0.14339
0.47600	0.14346
0.47800	0.14352
0.48000	0.14357
0.48200	0.14363
0.48400	0.14367
0.48600	0.14371
0.48800	0.14375
0.49000	0.14377
0.49200	0.14380
0.49400	0.14382
0.49600	0.14383
0.49800	0.14384
0.50000	0.14384	Extremum
0.50200	0.14384
0.50400	0.14383
0.50600	0.14382
0.50800	0.14380
0.51000	0.14377
0.51200	0.14375
0.51400	0.14371
0.51600	0.14367
0.51800	0.14363
0.52000	0.14357
0.52200	0.14352
0.52400	0.14346
0.52600	0.14339
0.52800	0.14332
0.53000	0.14324
0.53200	0.14316
0.53400	0.14307
0.53600	0.14298
0.53800	0.14288
0.54000	0.14278
0.54200	0.14267
0.54400	0.14255
0.54600	0.14243
0.54800	0.14231
0.55000	0.14218
0.55200	0.14204
0.55400	0.14190
0.55600	0.14175
0.55800	0.14160
0.56000	0.14145
0.56200	0.14128
0.56400	0.14112
0.56600	0.14095
0.56800	0.14077
0.57000	0.14058
0.57200	0.14040
0.57400	0.14020
0.57600	0.14001
0.57800	0.13980
0.58000	0.13959
0.58200	0.13938
0.58400	0.13916
0.58600	0.13893
0.58800	0.13870
0.59000	0.13847
0.59200	0.13823
0.59400	0.13798
0.59600	0.13773
0.59800	0.13748
0.60000	0.13722
0.60200	0.13695
0.60400	0.13668
0.60600	0.13641
0.60800	0.13612
0.61000	0.13584
0.61200	0.13555
0.61400	0.13525
0.61600	0.13495
0.61800	0.13464
0.62000	0.13433
0.62200	0.13402
0.62400	0.13369
0.62600	0.13337
0.62800	0.13304
0.63000	0.13270
0.63200	0.13236
0.63400	0.13201
0.63600	0.13166
0.63800	0.13130
0.64000	0.13094
0.64200	0.13058
0.64400	0.13020
0.64600	0.12983
0.64800	0.12945
0.65000	0.12906
0.65200	0.12867
0.65400	0.12828
0.65600	0.12787
0.65800	0.12747
0.66000	0.12706
0.66200	0.12664
0.66400	0.12622
0.66600	0.12580
0.66800	0.12537
0.67000	0.12494
0.67200	0.12450
0.67400	0.12405
0.67600	0.12361
0.67800	0.12315
0.68000	0.12269
0.68200	0.12223
0.68400	0.12176
0.68600	0.12129
0.68800	0.12082
0.69000	0.12034
0.69200	0.11985
0.69400	0.11936
0.69600	0.11886
0.69800	0.11837
0.70000	0.11786
0.70200	0.11735
0.70400	0.11684
0.70600	0.11632
0.70800	0.11580
0.71000	0.11527
0.71200	0.11474
0.71400	0.11421
0.71600	0.11367
0.71800	0.11312
0.72000	0.11257
0.72200	0.11202
0.72400	0.11146
0.72600	0.11090
0.72800	0.11033
0.73000	0.10976
0.73200	0.10919
0.73400	0.10861
0.73600	0.10802
0.73800	0.10744
0.74000	0.10684
0.74200	0.10625
0.74400	0.10565
0.74600	0.10504
0.74800	0.10443
0.75000	0.10382
0.75200	0.10320
0.75400	0.10258
0.75600	0.10195
0.75800	0.10132
0.76000	0.10069
0.76200	0.10005
0.76400	0.09941
0.76600	0.09876
0.76800	0.09811
0.77000	0.09746
0.77200	0.09680
0.77400	0.09614
0.77600	0.09547
0.77800	0.09480
0.78000	0.09413
0.78200	0.09345
0.78400	0.09277
0.78600	0.09208
0.78800	0.09139
0.79000	0.09070
0.79200	0.09000
0.79400	0.08930
0.79600	0.08860
0.79800	0.08789
0.80000	0.08718
0.80200	0.08646
0.80400	0.08574
0.80600	0.08502
0.80800	0.08429
0.81000	0.08356
0.81200	0.08282
0.81400	0.08209
0.81600	0.08134
0.81800	0.08060
0.82000	0.07985
0.82200	0.07910
0.82400	0.07834
0.82600	0.07758
0.82800	0.07682
0.83000	0.07605
0.83200	0.07528
0.83400	0.07451
0.83600	0.07373
0.83800	0.07295
0.84000	0.07217
0.84200	0.07138
0.84400	0.07059
0.84600	0.06979
0.84800	0.06900
0.85000	0.06820
0.85200	0.06739
0.85400	0.06659
0.85600	0.06577
0.85800	0.06496
0.86000	0.06414
0.86200	0.06332
0.86400	0.06250
0.86600	0.06167
0.86800	0.06084
0.87000	0.06001
0.87200	0.05918
0.87400	0.05834
0.87600	0.05749
0.87800	0.05665
0.88000	0.05580
0.88200	0.05495
0.88400	0.05410
0.88600	0.05324
0.88800	0.05238
0.89000	0.05151
0.89200	0.05065
0.89400	0.04978
0.89600	0.04891
0.89800	0.04803
0.90000	0.04716
0.90200	0.04627
0.90400	0.04539
0.90600	0.04451
0.90800	0.04362
0.91000	0.04272
0.91200	0.04183
0.91400	0.04093
0.91600	0.04003
0.91800	0.03913
0.92000	0.03822
0.92200	0.03732
0.92400	0.03641
0.92600	0.03549
0.92800	0.03458
0.93000	0.03366
0.93200	0.03274
0.93400	0.03181
0.93600	0.03089
0.93800	0.02996
0.94000	0.02903
0.94200	0.02809
0.94400	0.02716
0.94600	0.02622
0.94800	0.02528
0.95000	0.02433
0.95200	0.02339
0.95400	0.02244
0.95600	0.02149
0.95800	0.02053
0.96000	0.01958
0.96200	0.01862
0.96400	0.01766
0.96600	0.01670
0.96800	0.01573
0.97000	0.01477
0.97200	0.01380
0.97400	0.01283
0.97600	0.01185
0.97800	0.01088
0.98000	0.00990
0.98200	0.00892
0.98400	0.00793
0.98600	0.00695
0.98800	0.00596
0.99000	0.00497
0.99200	0.00398
0.99400	0.00299
0.99600	0.00200
0.99800	0.00100
1.00000	0.00000

The integral of a function on [-1.00, 1.00]: -0.18431
